ID_HECHOS_LESIONES,N_VICTIMAS,AAAA,FECHA,HORA,comuna,tipo_calle,geocodificacion_CABA,longitud,latutid,victima,acusado,participantes,gravedad
LC-2019-0025021,1,2019,2019-01-13 00:00:00,2.0,,,Point (108629.964506752 101606.761130562),,,,,SD-SD,GRAVE
LC-2019-0049592,1,2019,2019-01-23 00:00:00,18.0,,,Point (101826.896937008 104708.368665252),,,,,SD-SD,GRAVE
LC-2019-0069433,1,2019,2019-02-02 00:00:00,3.0,,,Point (96943.4255297621 108226.025173517),,,,,SD-SD,GRAVE
LC-2019-0765111,1,2019,2019-03-12 00:00:00,14.0,,,Point (100334.393892395 102658.687760018),,,,,SD-SD,GRAVE
LC-2019-0154921,1,2019,2019-03-13 00:00:00,15.0,,,Point (105078.606313626 104258.624819074),,,,,SD-SD,GRAVE
LC-2019-0159323,1,2019,2019-03-15 00:00:00,2.0,,,Point (106585.173141294 100722.91756007),,,,,SD-SD,GRAVE
LC-2019-0159738,1,2019,2019-03-15 00:00:00,9.0,,,Point (98438.8380914996 109709.828420251),,,,,SD-SD,GRAVE
LC-2019-0163681,1,2019,2019-03-17 00:00:00,9.0,,,Point (101850.61668 104828.369818),,,,,SD-SD,GRAVE
LC-2019-0186800,1,2019,2019-03-25 00:00:00,12.0,,,Point (108920.473725 100086.160513),,,,,SD-SD,GRAVE
LC-2019-0203562,1,2019,2019-04-01 00:00:00,23.0,,,Point (99932.268761 106819.242245),,,,,SD-SD,GRAVE
LC-2019-0210339,1,2019,2019-04-04 00:00:00,19.0,,,,,,,,SD-SD,GRAVE
LC-2019-0277335,1,2019,2019-04-05 00:00:00,6.0,,,Point (106566.405299211 101230.398054136),,,,,SD-SD,GRAVE
LC-2019-0212362,1,2019,2019-04-05 00:00:00,13.0,,,,,,,,SD-SD,GRAVE
LC-2019-0554682,1,2019,2019-04-09 00:00:00,15.0,,,Point (103802.650045843 96740.3200587061),,,,,SD-SD,GRAVE
LC-2019-0767310,1,2019,2019-04-12 00:00:00,11.0,,,Point (96739.7390208205 101629.103922355),,,,,SD-SD,GRAVE
LC-2019-0264686,1,2019,2019-04-28 00:00:00,17.0,,,Point (97283.9232633065 103571.945679559),,,,,SD-SD,GRAVE
LC-2019-0265076,1,2019,2019-04-29 00:00:00,14.0,,,Point (100209.32320217 100981.467455857),,,,,SD-SD,GRAVE
LC-2019-0211151,1,2019,2019-05-04 00:00:00,9.0,,,Point (103515.239589465 106068.933643312),,,,,SD-SD,GRAVE
LC-2019-0695075,1,2019,2019-05-11 00:00:00,6.0,,,Point (100531.51268586 107563.881866533),,,,,SD-SD,GRAVE
LC-2019-0771748,1,2019,2019-05-12 00:00:00,15.0,,,Point (107840.938784212 102332.950799733),,,,,SD-SD,GRAVE
LC-2019-0772097,1,2019,2019-05-12 00:00:00,19.0,,,Point (106110.878590585 97539.5037375864),,,,,SD-SD,GRAVE
LC-2019-0311702,1,2019,2019-05-18 00:00:00,18.0,,,Point (97098.4845874882 109019.961155775),,,,,SD-SD,GRAVE
LC-2019-0326188,1,2019,2019-05-23 00:00:00,23.0,,,Point (109805.284409 99107.7288703),,,,,SD-SD,GRAVE
LC-2019-0213677,1,2019,2019-06-04 00:00:00,23.0,,,Point (100442.591921542 102748.780099399),,,,,SD-SD,GRAVE
LC-2019-0354833,1,2019,2019-06-06 00:00:00,20.0,,,Point (97912.6638710736 98077.8559940046),,,,,SD-SD,GRAVE
LC-2019-0356621,1,2019,2019-06-07 00:00:00,11.0,,,,,,,,SD-SD,GRAVE
LC-2019-0035901,1,2019,2019-06-08 00:00:00,19.0,,,Point (94732.584388223 97205.8960411717),,,,,SD-SD,GRAVE
LC-2019-0698117,1,2019,2019-06-11 00:00:00,8.0,,,Point (97098.4845874882 109019.961155775),,,,,SD-SD,GRAVE
LC-2019-0562086,1,2019,2019-07-09 00:00:00,20.0,,,Point (105904.068268888 104807.63284135),,,,,SD-SD,GRAVE
LC-2019-0426714,1,2019,2019-07-11 00:00:00,5.0,,,Point (96459.8399426 99737.046273),,,,,SD-SD,GRAVE
LC-2019-0047133,1,2019,2019-07-31 00:00:00,19.0,,,Point (102223.282227429 101478.7649701),,,,,SD-SD,GRAVE
LC-2019-0642723,1,2019,2019-08-09 00:00:00,4.0,,,Point (105980.99128826 105385.932619459),,,,,SD-SD,GRAVE
LC-2019-0704458,3,2019,2019-08-11 00:00:00,10.0,,,Point (95824.5994488 106623.556087),,,,,SD-SD,GRAVE
LC-2019-0513058,1,2019,2019-08-17 00:00:00,7.0,,,Point (101769.392811 103865.776465),,,,,SD-SD,GRAVE
LC-2019-0288435,1,2019,2019-09-05 00:00:00,1.0,,,Point (95377.5937563915 105484.328286004),,,,,SD-SD,GRAVE
LC-2019-0604288,1,2019,2019-09-26 00:00:00,11.0,,,Point (100666.574635047 100127.083421052),,,,,SD-SD,GRAVE
LC-2019-0782622,1,2019,2019-10-12 00:00:00,13.0,,,Point (102972.997323 105993.435392),,,,,SD-SD,GRAVE
LC-2019-0667172,1,2019,2019-10-24 00:00:00,14.0,,,Point (99732.4077095789 99348.806561017),,,,,SD-SD,GRAVE
LC-2019-0674236,1,2019,2019-10-25 00:00:00,0.0,,,Point (102872.846738309 97847.0704854482),,,,,SD-SD,GRAVE
LC-2019-0672799,1,2019,2019-10-27 00:00:00,2.0,,,Point (103149.720353417 102690.719402817),,,,,SD-SD,GRAVE
LC-2019-0715682,1,2019,2019-11-13 00:00:00,12.0,,,Point (104215.148101738 102032.303260102),,,,,SD-SD,GRAVE
LC-2019-0713995,1,2019,2019-11-13 00:00:00,17.0,,,Point (103561.975793762 108063.341629288),,,,,SD-SD,GRAVE
LC-2019-0721578,1,2019,2019-11-15 00:00:00,14.0,,,Point (101631.528071287 103735.202273314),,,,,SD-SD,GRAVE
LC-2019-0724627,1,2019,2019-11-17 00:00:00,9.0,,,Point (107552.69037931 102796.297888782),,,,,SD-SD,GRAVE
LC-2019-0726385,2,2019,2019-11-18 00:00:00,15.0,,,Point (108748.148548542 102669.050097185),,,,,SD-SD,GRAVE
LC-2019-0747040,1,2019,2019-11-27 00:00:00,8.0,,,Point (108072.100579945 104049.491309358),,,,,SD-SD,GRAVE
LC-2019-0756888,1,2019,2019-11-30 00:00:00,23.0,,,Point (98989.9954241453 96435.5952275034),,,,,SD-SD,GRAVE
LC-2019-0483085,1,2019,2019-12-04 00:00:00,15.0,,,Point (104526.601652222 101064.663127931),,,,,SD-SD,GRAVE
LC-2019-0230425,1,2019,2019-12-04 00:00:00,17.0,,,Point (97235.9454773089 94343.3270060453),,,,,SD-SD,GRAVE
LC-2019-0787108,1,2019,2019-12-12 00:00:00,9.0,,,Point (106897.309264448 104536.066816459),,,,,SD-SD,GRAVE
LC-2019-0788459,1,2019,2019-12-12 00:00:00,16.0,,,Point (98195.0493004924 102197.560551275),,,,,SD-SD,GRAVE
LC-2019-0789071,1,2019,2019-12-12 00:00:00,19.0,,,Point (99370.4918282071 108787.534621168),,,,,SD-SD,GRAVE
LC-2019-0791863,1,2019,2019-12-13 00:00:00,22.0,,,Point (97516.9032836937 100031.832478502),,,,,SD-SD,GRAVE
LC-2019-0798824,1,2019,2019-12-17 00:00:00,4.0,,,Point (103875.406844701 97709.3374162394),,,,,SD-SD,GRAVE
LC-2019-0801314,1,2019,2019-12-17 00:00:00,20.0,,,Point (105058.940002908 103459.955410298),,,,,SD-SD,GRAVE
LC-2019-0805240,1,2019,2019-12-19 00:00:00,10.0,,,Point (100242.079895451 98311.8098310387),,,,,SD-SD,GRAVE
LC-2019-0825248,2,2019,2019-12-28 00:00:00,5.0,,,Point (103319.977192101 102961.925168916),,,,,SD-SD,GRAVE
LC-2020-0001118,2,2020,2020-01-02 00:00:00,23.0,1,AVENIDA,Point (108724.124683169 102928.79394095),-58.368190051971,-34.602832084772,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0007964,1,2020,2020-01-05 00:00:00,22.0,3,AVENIDA,Point (105091.367041141 101058.150925865),-58.407782918364,-34.619719075068,PEATON,CAMIONETA,PEATON-CAMIONETA,GRAVE
LC-2020-0009247,1,2020,2020-01-06 00:00:00,0.0,,,,,,AUTO,CAMIONETA,AUTO-CAMIONETA,GRAVE
LC-2020-0009913,2,2020,2020-01-06 00:00:00,1.0,2,CALLE,Point (105655.652818386 103631.178426342),-58.401646863200,-34.596521817289,TAXI,MOVIL,TAXI-MOVIL,GRAVE
LC-2020-0013875,3,2020,2020-01-07 00:00:00,15.0,14,AVENIDA,Point (104902.753323905 105766.089330028),-58.409866463451,-34.577280609204,MOTO,,MOTO-SD,GRAVE
LC-2020-0015770,1,2020,2020-01-08 00:00:00,13.0,8,CALLE,Point (99404.1241032735 93979.1834364924),-58.469802724782,-34.683543546703,MOTO,,MOTO-SD,GRAVE
LC-2020-0015215,1,2020,2020-01-08 00:00:00,9.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0018088,1,2020,2020-01-09 00:00:00,12.0,7,AVENIDA,Point (99669.0008417563 99918.0587284256),-58.466909555360,-34.630008603163,PEATON,CAMIONETA,PEATON-CAMIONETA,GRAVE
LC-2020-0021280,1,2020,2020-01-10 00:00:00,14.0,1,CALLE,Point (107764.402065722 99860.6160562412),-58.378624966186,-34.630497510099,AUTO,AUTO,AUTO-AUTO,GRAVE
LC-2020-0021366,1,2020,2020-01-10 00:00:00,16.0,5,AVENIDA,Point (103642.532800359 101848.913321957),-58.423584517044,-34.612596912237,,,SD-SD,GRAVE
LC-2020-0024716,2,2020,2020-01-12 00:00:00,20.0,7,CALLE,Point (99957.279092668 101005.645003685),-58.463765621929,-34.620204740988,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0024868,1,2020,2020-01-13 00:00:00,0.0,7,AVENIDA,Point (99491.6862376949 99701.0238289574),-58.468843397608,-34.631964957089,CICLISTA,CAMION,CICLISTA-CAMION,GRAVE
LC-2020-0026159,1,2020,2020-01-13 00:00:00,12.0,5,AVENIDA,Point (103398.329568678 102284.862862258),-58.426248827502,-34.608667907805,,MOTO,SD-MOTO,GRAVE
LC-2020-0026509,2,2020,2020-01-13 00:00:00,14.0,15,AVENIDA,Point (101567.560348923 102421.952407626),-58.446209348196,-34.607436455958,AUTO,AUTO,AUTO-AUTO,GRAVE
LC-2020-0028454,1,2020,2020-01-14 00:00:00,10.0,2,AVENIDA,Point (105719.263514914 104251.866793194),-58.400957577649,-34.590926313931,CICLISTA,TAXI,CICLISTA-TAXI,GRAVE
LC-2020-0030568,1,2020,2020-01-15 00:00:00,10.0,4,AVENIDA,Point (105634.572026835 98201.3600081378),-58.401840945723,-34.645468454794,MOTO,CAMION,MOTO-CAMION,GRAVE
LC-2020-0032421,1,2020,2020-01-16 00:00:00,5.0,1,CALLE,Point (108272.350293934 103667.422842513),-58.373122398339,-34.596177489194,MOTO,TAXI,MOTO-TAXI,GRAVE
LC-2020-0034360,1,2020,2020-01-16 00:00:00,20.0,3,AVENIDA,Point (105243.643426536 101584.239092782),-58.406125697379,-34.614975947044,CICLISTA,CAMION,CICLISTA-CAMION,GRAVE
LC-2020-0034702,2,2020,2020-01-17 00:00:00,0.0,4,CALLE,Point (108889.672561184 98941.3390672216),-58.366343731057,-34.638775133426,MIXTO,,MIXTO-SD,GRAVE
LC-2020-0035511,2,2020,2020-01-17 00:00:00,11.0,13,CALLE,Point (99624.9193051063 107755.236818202),-58.467386315912,-34.559360829553,TAXI,CAMION,TAXI-CAMION,GRAVE
LC-2020-0035689,2,2020,2020-01-17 00:00:00,11.0,13,CALLE,Point (99596.7926138179 107755.918003534),-58.467692790595,-34.559354676866,,,SD-SD,GRAVE
LC-2020-0038776,1,2020,2020-01-19 00:00:00,5.0,13,CALLE,Point (101274.086379611 105689.280441206),-58.449413641381,-34.577983711581,PEATON,TAXI,PEATON-TAXI,GRAVE
LC-2020-0039255,1,2020,2020-01-19 00:00:00,11.0,3,AVENIDA,Point (105272.095607381 102274.42246096),-58.405819712837,-34.608754208186,,,SD-SD,GRAVE
LC-2020-0044039,1,2020,2020-01-21 00:00:00,18.0,3,AVENIDA,Point (105643.08645263 102168.688255696),-58.401774222750,-34.609705387080,CICLISTA,,CICLISTA-SD,GRAVE
LC-2020-0044423,1,2020,2020-01-21 00:00:00,12.0,7,CALLE,Point (103123.267835528 99940.913103232),-58.429239256174,-34.629798068070,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0046969,2,2020,2020-01-22 00:00:00,17.0,8,,Point (99275.70888354280032218 94036.809274880666635),-58.471204,-34.683024,,,SD-SD,GRAVE
LC-2020-0049028,1,2020,2020-01-23 00:00:00,17.0,2,AVENIDA,Point (105921.702061309 104533.209425309),-58.398752870111,-34.588389031329,MOTO,TAXI,MOTO-TAXI,GRAVE
LC-2020-0047628,1,2020,2020-01-23 00:00:00,8.0,,,,,,CICLISTA,,CICLISTA-SD,GRAVE
LC-2020-0049883,1,2020,2020-01-24 00:00:00,0.0,4,AVENIDA,Point (106010.12507724 98441.6067584143),-58.397746296762,-34.643300671320,CAMION,CAMION,CAMION-CAMION,GRAVE
LC-2020-0050886,2,2020,2020-01-24 00:00:00,13.0,5,AVENIDA,Point (104084.831536058 100361.417837497),-58.418754985616,-34.626004148557,,,SD-SD,GRAVE
LC-2020-0051842,1,2020,2020-01-24 00:00:00,18.0,5,CALLE,Point (104629.311270642 99551.5599741507),-58.412813099088,-34.633302233856,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0052516,2,2020,2020-01-25 00:00:00,5.0,1,AVENIDA,Point (109553.665706829 101968.258295577),-58.359135734004,-34.611483402001,,,SD-SD,GRAVE
LC-2020-0053175,1,2020,2020-01-25 00:00:00,16.0,4,CALLE,Point (107738.975121094 98260.5274474737),-58.378887751619,-34.644921483243,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0053291,1,2020,2020-01-25 00:00:00,17.0,9,GRAL PAZ,Point (94644.0030072968 96592.2273550702),-58.521730718192,-34.659974639234,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0054222,1,2020,2020-01-26 00:00:00,14.0,15,AVENIDA,Point (97752.7241486235 103533.378943687),-58.487797630470,-34.59741611649,AUTO,AUTO,AUTO-AUTO,GRAVE
LC-2020-0054370,1,2020,2020-01-26 00:00:00,15.0,7,CALLE,Point (101777.92440124 99135.8000740388),-58.443909175722,-34.637058805474,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0062092,1,2020,2020-01-29 00:00:00,18.0,4,AVENIDA,Point (104289.927738676 97606.1353965787),-58.416504654948,-34.650840458814,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2020-0064451,1,2020,2020-01-30 00:00:00,16.0,,,Point (105110.031729898 106073.864889488),,,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0069268,1,2020,2020-02-02 00:00:00,3.0,14,AVENIDA,Point (102651.019739559 107141.669610294),-58.434411341910,-34.564888635015,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0075672,1,2020,2020-02-05 00:00:00,4.0,,,Point (98484.7350215067 101757.916049315),,,AUTO,AUTO,AUTO-AUTO,GRAVE
LC-2020-0080271,1,2020,2020-02-07 00:00:00,19.0,,,,,,AUTO,,AUTO-SD,GRAVE
LC-2020-0082766,2,2020,2020-02-07 00:00:00,19.0,9,AVENIDA,Point (96874.1148234849 95321.0689422925),-58.497406347583,-34.671442633977,AUTO,AUTO,AUTO-AUTO,GRAVE
LC-2020-0090665,1,2020,2020-02-11 00:00:00,17.0,4,CALLE,Point (104676.416326892 97019.0141221747),-58.412285560700,-34.656131304039,CAMIONETA,TRANSPORTE PUBLICO,CAMIONETA-TRANSPORTE PUBLICO,GRAVE
LC-2020-0091145,1,2020,2020-02-12 00:00:00,22.0,12,AVENIDA,Point (96569.0172266747 105987.253508552),-58.500691388448,-34.575292454652,MOTO,,MOTO-SD,GRAVE
LC-2020-0097837,4,2020,2020-02-14 00:00:00,9.0,7,CALLE,Point (100612.266977769 101027.648398883),-58.456623529665,-34.620006246888,MIXTO,TRANSPORTE PUBLICO,MIXTO-TRANSPORTE PUBLICO,GRAVE
LC-2020-0099562,2,2020,2020-02-14 00:00:00,19.0,14,AUTOPISTA,Point (105675.110141326 106288.736888503),-58.401452335938,-34.572565288758,AUTO,,AUTO-SD,GRAVE
LC-2020-0101085,1,2020,2020-02-16 00:00:00,22.0,4,CALLE,Point (109740.450574296 99908.5174425391),-58.357075692967,-34.630048951496,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0104229,1,2020,2020-02-17 00:00:00,16.0,14,AVENIDA,Point (103023.141526172 105920.577825118),-58.430352084915,-34.575895126370,,,SD-SD,GRAVE
LC-2020-0109564,1,2020,2020-02-19 00:00:00,12.0,,,,,,PEATON,CAMION,PEATON-CAMION,GRAVE
LC-2020-0111139,1,2020,2020-02-20 00:00:00,9.0,1,CALLE,Point (107764.307879579 103642.772952991),-58.378660359350,-34.596403633558,PEATON,CAMION,PEATON-CAMION,GRAVE
LC-2020-0113045,1,2020,2020-02-20 00:00:00,19.0,1,AVENIDA,Point (108119.637062768 105086.184416451),-58.374800599326,-34.583389366382,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2020-0113168,1,2020,2020-02-20 00:00:00,19.0,1,CALLE,Point (107125.358333205 99922.2905283593),-58.38559458315,-34.629946157786,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0114035,1,2020,2020-02-21 00:00:00,9.0,15,AVENIDA,Point (97524.194831311 104826.309062452),-58.490285022082,-34.585760535657,MOTO,CAMION,MOTO-CAMION,GRAVE
LC-2020-0125753,1,2020,2020-02-27 00:00:00,12.0,11,CALLE,Point (99165.7819461688 102193.792883882),-58.472395005025,-34.609493910425,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,GRAVE
LC-2020-0126641,1,2020,2020-02-27 00:00:00,15.0,13,AVENIDA,Point (101284.961286973 108259.362610538),-58.449298836516,-34.554815745295,MOTO,MOTO,MOTO-MOTO,GRAVE
HC-2020-0129167,1,2020,2020-02-28 00:00:00,14.0,,,Point (108741.482290269 100448.08511596),,,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,FATAL
LC-2020-0130842,1,2020,2020-02-29 00:00:00,10.0,11,CALLE,Point (98911.0632828712 101357.763560132),-58.475173273935,-34.617029969533,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0130931,1,2020,2020-02-29 00:00:00,12.0,1,AVENIDA,Point (106954.951352452 101257.813716834),-58.387463813973,-34.617908395522,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0132057,1,2020,2020-03-01 00:00:00,1.0,1,CALLE,Point (107374.618660439 100361.039809493),-58.382880076066,-34.625989356372,PEATON,,PEATON-SD,GRAVE
LC-2020-0133088,1,2020,2020-03-02 00:00:00,20.0,,,,,,MOTO,,MOTO-SD,GRAVE
LC-2020-0134862,1,2020,2020-03-02 00:00:00,15.0,1,CALLE,Point (107557.367527371 100180.515311261),-58.380885615655,-34.627615352695,PEATON,MOTO,PEATON-MOTO,GRAVE
LC-2020-0135825,1,2020,2020-03-02 00:00:00,18.0,,,,,,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0138563,1,2020,2020-03-03 00:00:00,20.0,2,AVENIDA,Point (105475.138683933 103902.463334411),-58.403616393674,-34.594077306511,,MOTO,SD-MOTO,GRAVE
LC-2020-0148670,1,2020,2020-03-07 00:00:00,13.0,3,CALLE,Point (105842.462570517 102550.193056626),-58.399603066028,-34.606265240420,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2020-0148258,1,2020,2020-03-07 00:00:00,6.0,,,Point (96464.706479033 105372.266748992),,,AUTO,,AUTO-SD,GRAVE
LC-2020-0149304,2,2020,2020-03-08 00:00:00,6.0,1,AVENIDA,Point (107918.776174205 103716.429612534),-58.376977173578,-34.595738489775,AUTO,OBJETO FIJO,AUTO-OBJETO FIJO,GRAVE
LC-2020-0150065,1,2020,2020-03-08 00:00:00,18.0,12,GRAL PAZ,Point (97098.4846862323 109019.961066261),-58.494910546091,-34.547955815971,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0153437,1,2020,2020-03-10 00:00:00,19.0,1,CALLE,Point (109096.620850743 103241.9322569),-58.364132473090,-34.600006113129,,,SD-SD,GRAVE
LC-2020-0154741,1,2020,2020-03-10 00:00:00,13.0,15,AVENIDA,Point (103327.558693617 103671.862063967),-58.427025765947,-34.596165135803,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0157231,1,2020,2020-03-11 00:00:00,9.0,14,AVENIDA,Point (105034.202951742 105421.472964015),-58.408431831721,-34.580386510245,PEATON,TAXI,PEATON-TAXI,GRAVE
LC-2020-0163104,1,2020,2020-03-13 00:00:00,13.0,1,AVENIDA,Point (106677.529579232 102205.259856115),-58.390496180841,-34.609369562430,PEATON,TAXI,PEATON-TAXI,GRAVE
LC-2020-0168892,1,2020,2020-03-16 00:00:00,18.0,1,CALLE,Point (107365.981341859 101182.94287342),-58.382981350720,-34.618580464466,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2020-0169622,1,2020,2020-03-17 00:00:00,6.0,,,Point (96105.5300975196 100532.968900958),,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2020-0171697,1,2020,2020-03-18 00:00:00,9.0,9,CALLE,Point (96519.2029581523 97460.682016825),-58.501269813766,-34.652154277347,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2020-0171748,1,2020,2020-03-18 00:00:00,10.0,2,AVENIDA,Point (105273.958371212 104072.963363299),-58.405810459883,-34.592541387059,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO,TRANSPORTE PUBLICO-TRANSPORTE PUBLICO,GRAVE
LC-2020-0172440,2,2020,2020-03-18 00:00:00,15.0,9,GRAL PAZ,Point (94949.5305150086 96309.4913970691),-58.518399307019,-34.662524884133,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2020-0176572,2,2020,2020-03-21 00:00:00,15.0,9,GRAL PAZ,Point (94949.5305150086 96309.4913970691),-58.518399307019,-34.662524884133,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2020-0185173,1,2020,2020-03-31 00:00:00,22.0,1,CALLE,Point (107906.118045221 100638.302271605),-58.377086681431,-34.623486075823,MOTO,TAXI,MOTO-TAXI,GRAVE
LC-2020-0193291,1,2020,2020-04-09 00:00:00,23.0,5,AVENIDA,Point (104018.091200615 102857.589509125),-58.419494445085,-34.603502904209,MOTO,MOVIL,MOTO-MOVIL,GRAVE
LC-2020-0193352,1,2020,2020-04-09 00:00:00,22.0,1,CALLE,Point (107569.490179953 102872.126829564),-58.380777257719,-34.603352006361,PEATON,AUTO,PEATON-AUTO,GRAVE
LC-2020-0198305,1,2020,2020-04-14 00:00:00,18.0,,,,,,MOVIL,CAMIONETA,MOVIL-CAMIONETA,GRAVE
LC-2020-0202209,1,2020,2020-04-18 00:00:00,9.0,9,GRAL PAZ,Point (94001.4370958179 98266.8986304958),-58.528728743268,-34.644874976456,MOTO,,MOTO-SD,GRAVE
LC-2020-0202829,1,2020,2020-04-19 00:00:00,0.0,4,CALLE,Point (108889.672561184 98941.3390672216),-58.366343731057,-34.638775133426,MOVIL,,MOVIL-SD,GRAVE
LC-2020-0207083,1,2020,2020-04-22 00:00:00,16.0,12,AVENIDA,Point (99113.9776954177 107742.025551365),-58.472953670557,-34.559479581745,MOTO,,MOTO-SD,GRAVE
LC-2020-0207183,1,2020,2020-04-22 00:00:00,15.0,10,CALLE,Point (97268.1438792911 100763.939208045),-58.493089232535,-34.622379792763,MOTO,TRANSPORTE PUBLICO,MOTO-TRANSPORTE PUBLICO,GRAVE
LC-2020-0226581,1,2020,2020-05-04 00:00:00,19.0,14,AVENIDA,Point (102943.000866939 106932.199553246),-58.431228925411,-34.566776119774,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0236439,1,2020,2020-05-11 00:00:00,22.0,,,Point (106673.128471739 104998.992430667),,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2020-0237637,1,2020,2020-05-12 00:00:00,21.0,14,AVENIDA,Point (103232.998075886 104026.228423331),-58.428057900846,-34.592971019733,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0245634,1,2020,2020-05-18 00:00:00,12.0,8,,Point (97853.429948 93841.223379),-58.486725,-34.684785,MOTO,CAMION,MOTO-CAMION,GRAVE
LC-2020-0253316,3,2020,2020-05-22 00:00:00,22.0,14,AVENIDA,Point (102991.79032889 105201.551765608),-58.430691277907,-34.582376847824,AUTO,,AUTO-SD,GRAVE
LC-2020-0256407,2,2020,2020-05-24 00:00:00,17.0,4,AVENIDA,Point (108629.480556505 100097.393685644),-58.369193235020,-34.628356240139,AUTO,,AUTO-SD,GRAVE
LC-2020-0257974,1,2020,2020-05-25 00:00:00,14.0,10,CALLE,Point (97169.5068459624 100858.873955878),-58.494164493546,-34.621523740627,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0261903,1,2020,2020-05-27 00:00:00,17.0,1,AVENIDA,Point (107558.641468759 104433.487064821),-58.380909326948,-34.589277318756,CICLISTA,AUTO,CICLISTA-AUTO,GRAVE
LC-2020-0272555,1,2020,2020-06-01 00:00:00,20.0,15,CALLE,Point (99133.5265465526 105956.847562131),-58.472742595827,-34.575572047267,MOTO,MOTO,MOTO-MOTO,GRAVE
LC-2020-0272720,1,2020,2020-06-02 00:00:00,3.0,11,CALLE,Point (99499.8292155525 102387.352956985),-58.468752834239,-34.607749314184,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2020-0277919,1,2020,2020-06-04 00:00:00,14.0,,,Point (99830.290437953 110496.053174368),,,MOTO,,MOTO-SD,GRAVE
LC-2020-0295201,1,2020,2020-06-11 00:00:00,17.0,10,AVENIDA,Point (98199.3154838289 99466.6384098743),-58.482938143836,-34.634076272289,MOTO,CAMIONETA,MOTO-CAMIONETA,GRAVE
LC-2020-0312268,1,2020,2020-06-16 00:00:00,17.0,6,AVENIDA,Point (100986.560192539 102557.073559136),-58.452543857515,-34.606219108865,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0315424,1,2020,2020-06-18 00:00:00,13.0,3,AVENIDA,Point (105258.353685547 102122.932314005),-58.405968607725,-34.610119872510,PEATON,,PEATON-SD,GRAVE
LC-2020-0361697,2,2020,2020-06-23 00:00:00,20.0,3,AVENIDA,Point (104990.865101895 102099.259386749),-58.408884860002,-34.610334591241,PEATON,MOTO,PEATON-MOTO,grave
LC-2020-0364717,1,2020,2020-06-25 00:00:00,7.0,3,AVENIDA,Point (106473.885956073 100694.595749646),-58.392705027273,-34.622988585968,CICLISTA,CAMION,CICLISTA-CAMION,GRAVE
LC-2020-0366649,1,2020,2020-06-25 00:00:00,0.0,15,AVENIDA,Point (99305.5608488595 105538.326866798),-58.470868074796,-34.579344926625,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0374289,2,2020,2020-06-28 00:00:00,16.0,6,AVENIDA,Point (101227.062195129 102203.859602946),-58.449921332079,-34.609402880825,MOTO,AUTO,MOTO-AUTO,GRAVE
LC-2020-0236983,1,2020,2020-06-28 00:00:00,12.0,,,,,,MOTO,OBJETO FIJO,MOTO-OBJETO FIJO,GRAVE
LC-2020-0375535,2,2020,2020-06-29 00:00:00,11.0,1,CALLE,Point (108311.784192072 100997.447753556),-58.372666551864,-34.620245414693,,,SD-SD,GRAVE
